gene	cluster	avg.exp	pct.exp
Cers1	C66-16: Mixed.GLU-4	0.0712527021458448	3.49434737923947
Cers2	C66-16: Mixed.GLU-4	0.340698390446998	14.6762589928058
Cers3	C66-16: Mixed.GLU-4	0.00339324304568019	0.143884892086331
Cers4	C66-16: Mixed.GLU-4	2.19060795677225	56.2384378211716
Cers5	C66-16: Mixed.GLU-4	0.500354614817435	21.6649537512847
Cers6	C66-16: Mixed.GLU-4	0.544672289675056	21.2744090441932
Cers1	C66-4: Trh.GLU-2	0.056173879323515	3.51301379604608
Cers2	C66-4: Trh.GLU-2	0.328952610217708	15.7730052624093
Cers3	C66-4: Trh.GLU-2	0.00288917391356442	0.142227279192149
Cers4	C66-4: Trh.GLU-2	1.79359633732488	54.1743706442896
Cers5	C66-4: Trh.GLU-2	0.492981418561069	23.7092874413313
Cers6	C66-4: Trh.GLU-2	0.483340442482606	22.1590100981368
Cers1	C66-35: Lef1.GABA-1	0.09647538549724	5.25335320417288
Cers2	C66-35: Lef1.GABA-1	0.342496459664522	16.6542473919523
Cers3	C66-35: Lef1.GABA-1	0.00195920247792914	0.14903129657228
Cers4	C66-35: Lef1.GABA-1	2.42780112549787	64.5305514157973
Cers5	C66-35: Lef1.GABA-1	0.598471247915874	27.3472429210134
Cers6	C66-35: Lef1.GABA-1	0.750080225823893	30.2347242921013
Cers1	C66-44: Nkx2-4.GABA-3	0.104623611714482	3.6761668731929
Cers2	C66-44: Nkx2-4.GABA-3	0.387743826579205	15.572077653862
Cers3	C66-44: Nkx2-4.GABA-3	0.00788536885406577	0.247831474597274
Cers4	C66-44: Nkx2-4.GABA-3	2.51447123754757	56.7947129285419
Cers5	C66-44: Nkx2-4.GABA-3	0.552954127648235	21.2308963238331
Cers6	C66-44: Nkx2-4.GABA-3	0.162555394946739	7.18711276332094
Cers1	C66-19: Pomc.GLU-5	0.0925316090642155	5.11278195488722
Cers2	C66-19: Pomc.GLU-5	0.434049654417874	20.6015037593985
Cers3	C66-19: Pomc.GLU-5	0.00215475882522505	0.193340494092374
Cers4	C66-19: Pomc.GLU-5	2.20597251402292	60.5585392051558
Cers5	C66-19: Pomc.GLU-5	0.49081502984122	22.9001074113856
Cers6	C66-19: Pomc.GLU-5	0.404159733192217	19.2051557465091
Cers1	C66-36: Hmcn1.GABA-1	0.0798644200971697	3.8981884888787
Cers2	C66-36: Hmcn1.GABA-1	0.366530902929338	14.2857142857143
Cers3	C66-36: Hmcn1.GABA-1	0.00159813368219303	0.137583123136895
Cers4	C66-36: Hmcn1.GABA-1	2.29740467147124	55.7211648704426
Cers5	C66-36: Hmcn1.GABA-1	0.585508320058602	22.6782847970649
Cers6	C66-36: Hmcn1.GABA-1	0.44751965120665	18.2985553772071
Cers1	C66-37: Crh.GABA-1	0.0699365546745044	3.41555977229602
Cers2	C66-37: Crh.GABA-1	0.288733337528177	13.9278937381404
Cers3	C66-37: Crh.GABA-1	0.00499514704273638	0.341555977229602
Cers4	C66-37: Crh.GABA-1	2.49508080292767	64.0607210626186
Cers5	C66-37: Crh.GABA-1	0.484922785190831	21.6318785578748
Cers6	C66-37: Crh.GABA-1	0.49755562411931	22.8083491461101
Cers1	C66-12: Gpr149.GLU-3	0.116198051081128	6.66543346898508
Cers2	C66-12: Gpr149.GLU-3	0.455532011433792	21.2849919842151
Cers3	C66-12: Gpr149.GLU-3	0.00614448214953305	0.363793316068566
Cers4	C66-12: Gpr149.GLU-3	1.84354353012204	58.3610802811691
Cers5	C66-12: Gpr149.GLU-3	0.582961895435229	28.3758786533481
Cers6	C66-12: Gpr149.GLU-3	0.49693087050554	24.0165248489333
Cers1	C66-45: Ghrh.GABA-3	0.0681796881108178	3.62405416168857
Cers2	C66-45: Ghrh.GABA-3	0.44946519835474	20.6690561529271
Cers3	C66-45: Ghrh.GABA-3	0.000768691477786279	0.0796495420151334
Cers4	C66-45: Ghrh.GABA-3	1.75958165197761	51.8916766228594
Cers5	C66-45: Ghrh.GABA-3	0.541221123066041	24.452409398646
Cers6	C66-45: Ghrh.GABA-3	0.374696456926883	17.7618478693748
Cers1	C66-38: Ppp1r17.GABA-1	0.116288683056253	4.00528169014085
Cers2	C66-38: Ppp1r17.GABA-1	0.395674643393312	12.2799295774648
Cers3	C66-38: Ppp1r17.GABA-1	0.000922147171737738	0.0440140845070423
Cers4	C66-38: Ppp1r17.GABA-1	2.76080286815793	51.8045774647887
Cers5	C66-38: Ppp1r17.GABA-1	0.65017558483454	18.8380281690141
Cers6	C66-38: Ppp1r17.GABA-1	0.475596360551357	13.9964788732394
Cers1	C66-46: Agrp.GABA-4	0.0873456292503825	3.71853546910755
Cers2	C66-46: Agrp.GABA-4	0.399294046727576	16.1708619374523
Cers3	C66-46: Agrp.GABA-4	0.00171602207968583	0.11441647597254
Cers4	C66-46: Agrp.GABA-4	2.19238161249992	53.4515636918383
Cers5	C66-46: Agrp.GABA-4	0.469304359922398	19.3745232646834
Cers6	C66-46: Agrp.GABA-4	0.440855617043086	16.2852784134249
Cers1	C66-29: Vipr2.GABA-2	0.0218502059664566	0.915302307593142
Cers2	C66-29: Vipr2.GABA-2	0.544857780123282	21.3054875166516
Cers3	C66-29: Vipr2.GABA-2	0.00198477472470616	0.0945382665119677
Cers4	C66-29: Vipr2.GABA-2	1.57663763412249	41.7214558893043
Cers5	C66-29: Vipr2.GABA-2	0.467162644648356	18.5896609513987
Cers6	C66-29: Vipr2.GABA-2	0.210481453928401	8.95964934897512
Cers1	C66-30: Onecut2.GABA-2	0.0736214606212083	4.00337837837838
Cers2	C66-30: Onecut2.GABA-2	0.366732762763515	17.7027027027027
Cers3	C66-30: Onecut2.GABA-2	0.00258410947735173	0.152027027027027
Cers4	C66-30: Onecut2.GABA-2	1.98154715481945	56.0304054054054
Cers5	C66-30: Onecut2.GABA-2	0.511586297000037	24.6959459459459
Cers6	C66-30: Onecut2.GABA-2	0.743748147770392	30.152027027027
Cers1	C66-48: Meis2.GABA-5	0.0575812262941655	3.0997150997151
Cers2	C66-48: Meis2.GABA-5	0.321709567856264	14.7578347578348
Cers3	C66-48: Meis2.GABA-5	0.00333071498507242	0.227920227920228
Cers4	C66-48: Meis2.GABA-5	1.10722004049731	39.0655270655271
Cers5	C66-48: Meis2.GABA-5	0.426684642431056	20.3532763532764
Cers6	C66-48: Meis2.GABA-5	0.51154299033973	22.3703703703704
Cers1	C66-31: Lhx1.GABA-2	0.0361325887700426	1.41004658189601
Cers2	C66-31: Lhx1.GABA-2	0.472305758387783	14.1256452222082
Cers3	C66-31: Lhx1.GABA-2	0.0025999528667949	0.0755382097444291
Cers4	C66-31: Lhx1.GABA-2	1.81383100422072	41.7474505854211
Cers5	C66-31: Lhx1.GABA-2	0.489036125905187	16.7946619665114
Cers6	C66-31: Lhx1.GABA-2	0.326499665176827	11.3055520584162
Cers1	C66-13: Vcan.GLU-3	0.0986947238434064	5.46991546494281
Cers2	C66-13: Vcan.GLU-3	0.439823947726806	19.4927896568871
Cers3	C66-13: Vcan.GLU-3	0	0
Cers4	C66-13: Vcan.GLU-3	1.87477661568829	54.6494281452014
Cers5	C66-13: Vcan.GLU-3	0.963579881757378	35.2560914967678
Cers6	C66-13: Vcan.GLU-3	0.725006650060056	28.0457483838886
Cers1	C66-39: Lhx6.GABA-1	0.0669814893732654	2.77669902912621
Cers2	C66-39: Lhx6.GABA-1	0.269526670427714	11.4563106796117
Cers3	C66-39: Lhx6.GABA-1	0.00351564397916662	0.271844660194175
Cers4	C66-39: Lhx6.GABA-1	2.02428266067528	51.3980582524272
Cers5	C66-39: Lhx6.GABA-1	0.537925461611999	21.4174757281553
Cers6	C66-39: Lhx6.GABA-1	0.563242638750456	21.1650485436893
Cers1	C66-5: Tent5a.GLU-2	0.043202780521241	2.31481481481482
Cers2	C66-5: Tent5a.GLU-2	0.333980322193155	15.4320987654321
Cers3	C66-5: Tent5a.GLU-2	0	0
Cers4	C66-5: Tent5a.GLU-2	1.91874545407875	47.5308641975309
Cers5	C66-5: Tent5a.GLU-2	0.448820754953954	16.820987654321
Cers6	C66-5: Tent5a.GLU-2	0.372760784073082	14.5061728395062
Cers1	C66-40: Hdc.GABA-1	0.0986061998297274	8.32282471626734
Cers2	C66-40: Hdc.GABA-1	0.38311228844646	24.4640605296343
Cers3	C66-40: Hdc.GABA-1	0.00939564573912378	0.882723833543506
Cers4	C66-40: Hdc.GABA-1	2.09782587329011	75.9142496847415
Cers5	C66-40: Hdc.GABA-1	0.77239864778158	45.7755359394704
Cers6	C66-40: Hdc.GABA-1	0.963864906433349	50.6935687263556
Cers1	C66-14: Tcf4.GLU-3	0.110192279027387	4.77410340009315
Cers2	C66-14: Tcf4.GLU-3	0.388813290525288	16.1387983232417
Cers3	C66-14: Tcf4.GLU-3	0.00569977981383152	0.232883092687471
Cers4	C66-14: Tcf4.GLU-3	2.00460352860043	51.8630647414998
Cers5	C66-14: Tcf4.GLU-3	0.575773296937433	22.6362366092222
Cers6	C66-14: Tcf4.GLU-3	0.405713980871163	16.1853749417792
Cers1	C66-22: Caprin2.GLU-6	0.0786184399808981	4.37956204379562
Cers2	C66-22: Caprin2.GLU-6	0.384475785582438	18.6374695863747
Cers3	C66-22: Caprin2.GLU-6	0.00281995366613991	0.145985401459854
Cers4	C66-22: Caprin2.GLU-6	1.65873364414237	54.5985401459854
Cers5	C66-22: Caprin2.GLU-6	0.541252725102068	27.0559610705596
Cers6	C66-22: Caprin2.GLU-6	0.573358085245152	27.9805352798054
Cers1	C66-20: Tac2.GLU-5	0.0908793271672221	4.64098073555166
Cers2	C66-20: Tac2.GLU-5	0.467767789395098	20.7968476357268
Cers3	C66-20: Tac2.GLU-5	0.00101466598210535	0.0437828371278459
Cers4	C66-20: Tac2.GLU-5	1.85552357383568	48.9054290718039
Cers5	C66-20: Tac2.GLU-5	0.523834214911624	20.7530647985989
Cers6	C66-20: Tac2.GLU-5	0.589111503879822	22.8546409807356
Cers1	C66-32: Aldh3b2.GABA-2	0.0465681229951691	1.90779014308426
Cers2	C66-32: Aldh3b2.GABA-2	0.224312571086222	11.2877583465819
Cers3	C66-32: Aldh3b2.GABA-2	0	0
Cers4	C66-32: Aldh3b2.GABA-2	1.42338530682521	40.5405405405405
Cers5	C66-32: Aldh3b2.GABA-2	0.52143226806062	20.5087440381558
Cers6	C66-32: Aldh3b2.GABA-2	0.498806429396185	19.2368839427663
Cers1	C66-49: Satb2.GABA-6	0.0856259035818772	4.3605359317905
Cers2	C66-49: Satb2.GABA-6	0.354065277106066	16.9062119366626
Cers3	C66-49: Satb2.GABA-6	0.00468589926354189	0.194884287454324
Cers4	C66-49: Satb2.GABA-6	1.95801217919987	53.8124238733252
Cers5	C66-49: Satb2.GABA-6	0.63736326635477	27.5274056029233
Cers6	C66-49: Satb2.GABA-6	0.227285120497517	10.3775883069428
Cers1	C66-41: Tbx3.GABA-1	0.112343549848263	4.91803278688525
Cers2	C66-41: Tbx3.GABA-1	0.449879391225728	18.3970856102004
Cers3	C66-41: Tbx3.GABA-1	0.00275064734538698	0.159380692167577
Cers4	C66-41: Tbx3.GABA-1	2.43771727861559	58.2422586520947
Cers5	C66-41: Tbx3.GABA-1	0.493422291383089	19.9681238615665
Cers6	C66-41: Tbx3.GABA-1	0.428132952789515	16.5528233151184
Cers1	C66-17: Lpar1.GLU-4	0.076154763046721	4.21195652173913
Cers2	C66-17: Lpar1.GLU-4	0.380818073753968	21.0597826086957
Cers3	C66-17: Lpar1.GLU-4	0	0
Cers4	C66-17: Lpar1.GLU-4	1.9726389175679	63.8586956521739
Cers5	C66-17: Lpar1.GLU-4	0.517753314328363	26.7663043478261
Cers6	C66-17: Lpar1.GLU-4	0.37293294696623	19.8369565217391
Cers1	C66-21: Bace2.GLU-5	0.101397594660842	5.65924142083083
Cers2	C66-21: Bace2.GLU-5	0.341920456369193	15.4726068633353
Cers3	C66-21: Bace2.GLU-5	0	0
Cers4	C66-21: Bace2.GLU-5	2.45056721435855	62.4322697170379
Cers5	C66-21: Bace2.GLU-5	0.597783903881533	25.526791089705
Cers6	C66-21: Bace2.GLU-5	0.675927434667487	26.1288380493679
Cers1	C66-47: Sst.GABA-4	0.0798269842761607	3.86036202438123
Cers2	C66-47: Sst.GABA-4	0.390597180158862	16.9560398965645
Cers3	C66-47: Sst.GABA-4	0.00427182171390409	0.203176948651644
Cers4	C66-47: Sst.GABA-4	1.92014585758371	53.82342076099
Cers5	C66-47: Sst.GABA-4	0.521179940680181	22.9035833025489
Cers6	C66-47: Sst.GABA-4	0.467878220308679	19.7081640192095
Cers1	C66-42: Lhx8.GABA-1	0.0533525387747196	2.45269796776454
Cers2	C66-42: Lhx8.GABA-1	0.226573826370457	11.6503153468816
Cers3	C66-42: Lhx8.GABA-1	0.001553026755924	0.122634898388227
Cers4	C66-42: Lhx8.GABA-1	1.62880761215595	50.8409250175193
Cers5	C66-42: Lhx8.GABA-1	0.388407713733548	18.6755430974072
Cers6	C66-42: Lhx8.GABA-1	0.540287705365133	23.8787666433076
Cers1	C66-43: Nts.GABA-1	0.0515416602989856	2.63073979591837
Cers2	C66-43: Nts.GABA-1	0.303964949115084	14.827806122449
Cers3	C66-43: Nts.GABA-1	0.00390118113719256	0.191326530612245
Cers4	C66-43: Nts.GABA-1	2.1447840461047	57.7646683673469
Cers5	C66-43: Nts.GABA-1	0.450924596394746	20.328443877551
Cers6	C66-43: Nts.GABA-1	0.509136843146065	21.2213010204082
Cers1	C66-6: Samd3.GLU-2	0.0372819121804225	1.75048624617949
Cers2	C66-6: Samd3.GLU-2	0.269514640829583	12.7535426507363
Cers3	C66-6: Samd3.GLU-2	0.000639417374929134	0.0555709919422062
Cers4	C66-6: Samd3.GLU-2	1.75861229221969	50.2361767157544
Cers5	C66-6: Samd3.GLU-2	0.386955191806463	17.6715754376216
Cers6	C66-6: Samd3.GLU-2	0.287318970211347	13.5871075298694
Cers1	C66-7: Foxb1.GLU-2	0.090614034818668	5.84415584415584
Cers2	C66-7: Foxb1.GLU-2	0.279417874688173	17.9383116883117
Cers3	C66-7: Foxb1.GLU-2	0.0033078447631431	0.162337662337662
Cers4	C66-7: Foxb1.GLU-2	1.96324189560051	67.0048701298701
Cers5	C66-7: Foxb1.GLU-2	0.660417271322055	35.349025974026
Cers6	C66-7: Foxb1.GLU-2	0.400431481751103	21.9967532467533
Cers1	C66-18: Rfx4.GLU-4	0.0712112769892376	3.97727272727273
Cers2	C66-18: Rfx4.GLU-4	0.399330606144109	20.3512396694215
Cers3	C66-18: Rfx4.GLU-4	0.00188189021596283	0.103305785123967
Cers4	C66-18: Rfx4.GLU-4	2.04516818547711	61.1053719008265
Cers5	C66-18: Rfx4.GLU-4	0.5309269025974	27.3760330578512
Cers6	C66-18: Rfx4.GLU-4	0.293318774339495	15.754132231405
Cers1	C66-33: Tnfrsf12a.GABA-2	0.0115659773001796	0.757575757575758
Cers2	C66-33: Tnfrsf12a.GABA-2	0.341505997393176	18.655303030303
Cers3	C66-33: Tnfrsf12a.GABA-2	0.00231546363493298	0.189393939393939
Cers4	C66-33: Tnfrsf12a.GABA-2	0.864271116491755	38.4469696969697
Cers5	C66-33: Tnfrsf12a.GABA-2	0.535164527398988	29.4507575757576
Cers6	C66-33: Tnfrsf12a.GABA-2	0.320194309965573	18.3712121212121
Cers1	C66-24: Pmch.GLU-7	0.0499776511195234	4.10557184750733
Cers2	C66-24: Pmch.GLU-7	0.326407971727831	17.5953079178886
Cers3	C66-24: Pmch.GLU-7	0.00668347442540991	0.293255131964809
Cers4	C66-24: Pmch.GLU-7	1.77649388515482	55.7184750733138
Cers5	C66-24: Pmch.GLU-7	0.594069146096122	30.4985337243402
Cers6	C66-24: Pmch.GLU-7	0.367860740822462	19.7947214076246
Cers1	C66-25: Foxb1.GLU-8	0.0614208858592716	3.91061452513967
Cers2	C66-25: Foxb1.GLU-8	0.260465469919835	20.6083178150217
Cers3	C66-25: Foxb1.GLU-8	0.00277024934948078	0.139664804469274
Cers4	C66-25: Foxb1.GLU-8	2.01942825999628	73.0291744258225
Cers5	C66-25: Foxb1.GLU-8	0.681044427837782	39.2147734326505
Cers6	C66-25: Foxb1.GLU-8	0.145591054165638	9.5747982619491
Cers1	C66-8: Lmx1a.GLU-2	0.0921319463806655	5.6203605514316
Cers2	C66-8: Lmx1a.GLU-2	0.297327341830836	18.5577942735949
Cers3	C66-8: Lmx1a.GLU-2	0.00058652952824257	0.106044538706257
Cers4	C66-8: Lmx1a.GLU-2	2.07513582589779	69.0349946977731
Cers5	C66-8: Lmx1a.GLU-2	0.574062417448108	33.2979851537646
Cers6	C66-8: Lmx1a.GLU-2	0.732854493487021	36.5853658536585
Cers1	C66-23: Mixed.GLU-6	0.0237014220889008	0.561797752808989
Cers2	C66-23: Mixed.GLU-6	0.0702287178205855	1.12359550561798
Cers3	C66-23: Mixed.GLU-6	0	0
Cers4	C66-23: Mixed.GLU-6	0.363122093658287	7.02247191011236
Cers5	C66-23: Mixed.GLU-6	0.0793960893078734	1.40449438202247
Cers6	C66-23: Mixed.GLU-6	0.104663185935229	1.96629213483146
Cers1	C66-27: Gnrh1.GLU-9	0	0
Cers2	C66-27: Gnrh1.GLU-9	0.444909343720434	19.672131147541
Cers3	C66-27: Gnrh1.GLU-9	0	0
Cers4	C66-27: Gnrh1.GLU-9	1.14989741046168	39.344262295082
Cers5	C66-27: Gnrh1.GLU-9	0.641239317785972	31.1475409836066
Cers6	C66-27: Gnrh1.GLU-9	0.121797926553218	6.55737704918033
Cers1	C66-26: Prkch.GLU-8	0.0744517776915519	5.69105691056911
Cers2	C66-26: Prkch.GLU-8	0.265667833379573	22.2222222222222
Cers3	C66-26: Prkch.GLU-8	0	0
Cers4	C66-26: Prkch.GLU-8	1.51787513256237	73.1707317073171
Cers5	C66-26: Prkch.GLU-8	0.701316489627597	45.2574525745258
Cers6	C66-26: Prkch.GLU-8	0.395413108098444	29.2682926829268
Cers1	C66-50: Chat.GABA-7	0.0293497140560716	2.20264317180617
Cers2	C66-50: Chat.GABA-7	0.266329078565642	13.6563876651982
Cers3	C66-50: Chat.GABA-7	0.00215070367798288	0.440528634361234
Cers4	C66-50: Chat.GABA-7	1.51013685412235	63.4361233480176
Cers5	C66-50: Chat.GABA-7	0.598679086216207	38.7665198237886
Cers6	C66-50: Chat.GABA-7	0.32185101571799	25.1101321585903
Cers1	C66-15: Adcyap1.GLU-3	0.0338867624565874	0.86436170212766
Cers2	C66-15: Adcyap1.GLU-3	0.374091902763049	6.51595744680851
Cers3	C66-15: Adcyap1.GLU-3	0	0
Cers4	C66-15: Adcyap1.GLU-3	1.4085864243606	20.7446808510638
Cers5	C66-15: Adcyap1.GLU-3	0.629238076037218	9.70744680851064
Cers6	C66-15: Adcyap1.GLU-3	0.444915851550285	6.91489361702128
Cers1	C66-9: Sln.GLU-2	0.00528039978962887	0.471698113207547
Cers2	C66-9: Sln.GLU-2	0.121215481327857	7.54716981132076
Cers3	C66-9: Sln.GLU-2	0	0
Cers4	C66-9: Sln.GLU-2	1.61637950544062	48.5849056603774
Cers5	C66-9: Sln.GLU-2	0.407492686314132	17.9245283018868
Cers6	C66-9: Sln.GLU-2	0.266864801462353	14.622641509434
